ID,BBS,IOUT,MINHITS,P1,P2,P3,P4,P5,Mean,Score
39.542649338692_0.03757616048794566_2.0703046419517825,39.542649338692,0.03757616048794566,2.0703046419517825,81.37,96.49,93.57,91.57,93.08,91.216,519.6932
39.90103262225236_0.052854628395443415_1.2114185135817737,39.90103262225236,0.052854628395443415,1.2114185135817737,82.02,96.54,94.0,92.16,93.75,91.694,471.7801000000002
42.90103262225236_0.052854628395443415_1.2114185135817737,42.90103262225236,0.052854628395443415,1.2114185135817737,82.02,96.54,94.0,92.16,93.63,91.67,473.29450000000026
36.90103262225236_0.052854628395443415_2.2114185135817737,36.90103262225236,0.052854628395443415,2.2114185135817737,81.28,96.49,93.43,91.55,93.27,91.204,522.6188
42.90103262225236_0.04285462839544341_1.2114185135817737,42.90103262225236,0.04285462839544341,1.2114185135817737,82.04,96.54,94.0,92.18,93.63,91.67800000000001,472.2624999999997
42.90103262225236_0.04285462839544341_2.2114185135817737,42.90103262225236,0.04285462839544341,2.2114185135817737,81.39,96.49,93.57,91.57,93.12,91.228,518.3964000000002
36.90103262225236_0.052854628395443415_1.2114185135817737,36.90103262225236,0.052854628395443415,1.2114185135817737,81.99,96.54,93.9,92.16,93.75,91.668,474.0698000000001
42.90103262225236_0.06285462839544341_1.2114185135817737,42.90103262225236,0.06285462839544341,1.2114185135817737,82.02,96.54,94.0,92.16,93.75,91.694,471.7801000000002
36.90103262225236_0.04285462839544341_2.2114185135817737,36.90103262225236,0.04285462839544341,2.2114185135817737,81.28,96.49,93.43,91.55,93.27,91.204,522.6188
42.90103262225236_0.06285462839544341_2.2114185135817737,42.90103262225236,0.06285462839544341,2.2114185135817737,81.37,96.49,93.57,91.55,93.27,91.25,517.4373
36.90103262225236_0.04285462839544341_1.2114185135817737,36.90103262225236,0.04285462839544341,1.2114185135817737,81.99,96.54,93.9,92.16,93.75,91.668,474.0698000000001
39.90103262225236_0.052854628395443415_1.2114185135817737,39.90103262225236,0.052854628395443415,1.2114185135817737,82.02,96.54,94.0,92.16,93.75,91.694,471.7801000000002
49.88258846560973_0.03904939914373062_1.1561975965749225,49.88258846560973,0.03904939914373062,1.1561975965749225,81.98,96.54,94.0,92.34,93.63,91.69800000000001,471.9444999999999
46.88258846560973_0.03904939914373062_1.1561975965749225,46.88258846560973,0.03904939914373062,1.1561975965749225,81.95,96.54,94.0,92.34,93.63,91.69200000000001,473.02659999999986
49.88258846560973_0.03904939914373062_2.1561975965749225,49.88258846560973,0.03904939914373062,2.1561975965749225,81.25,96.49,93.57,91.72,93.12,91.22999999999999,521.1203
49.88258846560973_0.049049399143730625_2.1561975965749225,49.88258846560973,0.049049399143730625,2.1561975965749225,81.22,96.49,93.57,91.72,93.12,91.224,522.2462000000002
49.88258846560973_0.049049399143730625_1.1561975965749225,49.88258846560973,0.049049399143730625,1.1561975965749225,81.95,96.54,94.0,92.34,93.63,91.69200000000001,473.02659999999986
46.88258846560973_0.03904939914373062_2.1561975965749225,46.88258846560973,0.03904939914373062,2.1561975965749225,81.22,96.49,93.57,91.72,93.12,91.224,522.2462000000002
46.88258846560973_0.049049399143730625_2.1561975965749225,46.88258846560973,0.049049399143730625,2.1561975965749225,81.22,96.49,93.57,91.72,93.12,91.224,522.2462000000002
49.88258846560973_0.02904939914373062_2.1561975965749225,49.88258846560973,0.02904939914373062,2.1561975965749225,81.25,96.49,93.22,91.72,93.12,91.16000000000001,525.7438
46.88258846560973_0.02904939914373062_2.1561975965749225,46.88258846560973,0.02904939914373062,2.1561975965749225,81.25,96.49,93.57,91.72,93.12,91.22999999999999,521.1203
46.88258846560973_0.02904939914373062_1.1561975965749225,46.88258846560973,0.02904939914373062,1.1561975965749225,81.98,96.54,94.0,92.34,93.63,91.69800000000001,471.9444999999999
49.88258846560973_0.03904939914373062_1.1561975965749225,49.88258846560973,0.03904939914373062,1.1561975965749225,81.98,96.54,94.0,92.34,93.63,91.69800000000001,471.9444999999999
39.8315190747389_0.09788502381142566_1.3915400952457027,39.8315190747389,0.09788502381142566,1.3915400952457027,81.94,96.54,93.97,92.06,93.65,91.63200000000002,477.8622
36.8315190747389_0.08788502381142567_1.3915400952457027,36.8315190747389,0.08788502381142567,1.3915400952457027,81.99,96.54,93.9,92.06,93.63,91.624,477.1622000000001
42.8315190747389_0.09788502381142566_1.3915400952457027,42.8315190747389,0.09788502381142566,1.3915400952457027,81.99,96.54,94.0,92.14,93.67,91.66799999999999,474.1802000000001
36.8315190747389_0.09788502381142566_2.391540095245703,36.8315190747389,0.09788502381142566,2.391540095245703,81.18,96.49,93.45,91.36,93.15,91.126,530.9870999999997
42.8315190747389_0.08788502381142567_1.3915400952457027,42.8315190747389,0.08788502381142567,1.3915400952457027,82.02,96.54,94.0,92.16,93.67,91.67800000000001,472.78650000000016
42.8315190747389_0.08788502381142567_2.391540095245703,42.8315190747389,0.08788502381142567,2.391540095245703,81.32,96.49,93.57,91.55,93.15,91.21600000000001,520.9324000000004
39.8315190747389_0.08788502381142567_2.391540095245703,39.8315190747389,0.08788502381142567,2.391540095245703,81.28,96.49,93.57,91.55,93.15,91.208,522.4284
36.8315190747389_0.08788502381142567_2.391540095245703,36.8315190747389,0.08788502381142567,2.391540095245703,81.18,96.49,93.43,91.57,93.15,91.16400000000002,527.6647999999997
39.8315190747389_0.09788502381142566_2.391540095245703,39.8315190747389,0.09788502381142566,2.391540095245703,81.28,96.49,93.59,91.57,93.13,91.212,522.1084000000001
36.8315190747389_0.09788502381142566_1.3915400952457027,36.8315190747389,0.09788502381142566,1.3915400952457027,81.99,96.54,93.88,92.03,93.63,91.61399999999999,477.88390000000027
39.8315190747389_0.09788502381142566_1.3915400952457027,39.8315190747389,0.09788502381142566,1.3915400952457027,81.94,96.54,93.97,92.06,93.65,91.63200000000002,477.8622
42.8315190747389_0.08788502381142567_1.3915400952457027,42.8315190747389,0.08788502381142567,1.3915400952457027,82.02,96.54,94.0,92.16,93.67,91.67800000000001,472.78650000000016
39.8315190747389_0.09788502381142566_2.391540095245703,39.8315190747389,0.09788502381142566,2.391540095245703,81.28,96.49,93.59,91.57,93.13,91.212,522.1084000000001
45.8315190747389_0.07788502381142567_1.3915400952457027,45.8315190747389,0.07788502381142567,1.3915400952457027,81.93,96.54,94.0,92.16,93.75,91.676,475.0245999999998
45.8315190747389_0.08788502381142567_2.391540095245703,45.8315190747389,0.08788502381142567,2.391540095245703,81.2,96.49,93.57,91.49,93.27,91.204,524.8180000000002
45.8315190747389_0.07788502381142567_2.391540095245703,45.8315190747389,0.07788502381142567,2.391540095245703,81.2,96.49,93.57,91.49,93.27,91.204,524.8180000000002
45.8315190747389_0.09788502381142566_2.391540095245703,45.8315190747389,0.09788502381142566,2.391540095245703,81.2,96.49,93.57,91.49,93.15,91.17999999999999,526.4476000000001
39.8315190747389_0.08788502381142567_1.3915400952457027,39.8315190747389,0.08788502381142567,1.3915400952457027,81.94,96.54,94.0,92.16,93.67,91.662,475.6697000000001
39.8315190747389_0.09788502381142566_1.3915400952457027,39.8315190747389,0.09788502381142566,1.3915400952457027,81.94,96.54,93.97,92.06,93.65,91.63200000000002,477.8622
42.8315190747389_0.08788502381142567_2.391540095245703,42.8315190747389,0.08788502381142567,2.391540095245703,81.32,96.49,93.57,91.55,93.15,91.21600000000001,520.9324000000004
45.8315190747389_0.08788502381142567_1.3915400952457027,45.8315190747389,0.08788502381142567,1.3915400952457027,81.93,96.54,94.0,92.16,93.75,91.676,475.0245999999998
42.8315190747389_0.08788502381142567_1.3915400952457027,42.8315190747389,0.08788502381142567,1.3915400952457027,82.02,96.54,94.0,92.16,93.67,91.67800000000001,472.78650000000016
