ID,BBS,IOUT,MINHITS,P1,P2,P3,P4,P5,Mean,Score
28.679918005273944_0.044436197436091056_2.137744789744364,28.679918005273944,0.044436197436091056,2.137744789744364,91.0,89.71,96.26,91.99,77.78,89.348,758.7602000000002
28.679918005273944_0.024436197436091052_2.137744789744364,28.679918005273944,0.024436197436091052,2.137744789744364,91.15,89.84,96.26,92.0,78.31,89.512,729.9917999999997
31.679918005273944_0.044436197436091056_1.1377447897443642,31.679918005273944,0.044436197436091056,1.1377447897443642,91.46,90.9,96.26,92.42,80.06,90.22,624.7891999999998
49.932507708376534_0.030148438032549674_1.1205937521301987,49.932507708376534,0.030148438032549674,1.1205937521301987,91.53,91.63,96.15,92.64,80.73,90.536,582.1227999999999
49.932507708376534_0.020148438032549676_2.1205937521301985,49.932507708376534,0.020148438032549676,2.1205937521301985,91.27,91.18,95.98,92.19,79.66,90.056,644.8774000000001
46.932507708376534_0.020148438032549676_2.1205937521301985,46.932507708376534,0.020148438032549676,2.1205937521301985,91.27,91.14,95.98,92.25,79.66,90.05999999999999,644.6510000000002
49.932507708376534_0.020148438032549676_1.1205937521301987,49.932507708376534,0.020148438032549676,1.1205937521301987,91.52,91.65,96.15,92.62,80.73,90.53400000000002,582.2526999999997
49.932507708376534_0.04014843803254967_1.1205937521301987,49.932507708376534,0.04014843803254967,1.1205937521301987,91.53,91.63,96.15,92.58,80.73,90.524,583.0095999999999
49.932507708376534_0.030148438032549674_1.1205937521301987,49.932507708376534,0.030148438032549674,1.1205937521301987,91.53,91.63,96.15,92.64,80.73,90.536,582.1227999999999
49.932507708376534_0.030148438032549674_2.1205937521301985,49.932507708376534,0.030148438032549674,2.1205937521301985,91.27,91.14,95.98,92.25,79.66,90.05999999999999,644.6510000000002
46.932507708376534_0.030148438032549674_2.1205937521301985,46.932507708376534,0.030148438032549674,2.1205937521301985,91.27,91.14,95.98,92.21,79.66,90.05199999999999,645.2726000000002
46.932507708376534_0.020148438032549676_1.1205937521301987,46.932507708376534,0.020148438032549676,1.1205937521301987,91.53,91.63,96.15,92.64,80.73,90.536,582.1227999999999
49.932507708376534_0.04014843803254967_2.1205937521301985,49.932507708376534,0.04014843803254967,2.1205937521301985,91.27,91.14,95.98,92.21,79.66,90.05199999999999,645.2726000000002
46.932507708376534_0.030148438032549674_1.1205937521301987,46.932507708376534,0.030148438032549674,1.1205937521301987,91.53,91.63,96.15,92.58,80.73,90.524,583.0095999999999
39.45992286955813_0.00793033143540658_1.0317213257416262,39.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.63,96.15,92.56,80.54,90.482,590.6654999999997
42.45992286955813_0.00793033143540658_2.0317213257416262,42.45992286955813,0.00793033143540658,2.0317213257416262,91.27,91.26,95.98,92.25,79.28,90.008,658.1417999999999
42.45992286955813_0.01793033143540658_2.0317213257416262,42.45992286955813,0.01793033143540658,2.0317213257416262,91.27,91.22,95.98,92.21,79.28,89.992,659.4642000000001
36.45992286955813_0.00793033143540658_1.0317213257416262,36.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.63,96.15,92.57,80.31,90.438,599.5213
42.45992286955813_0.00793033143540658_1.0317213257416262,42.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.7,96.15,92.64,80.59,90.522,586.3710999999997
39.45992286955813_0.01793033143540658_1.0317213257416262,39.45992286955813,0.01793033143540658,1.0317213257416262,91.53,91.63,96.15,92.58,80.54,90.486,590.3682999999999
36.45992286955813_0.00793033143540658_2.0317213257416262,36.45992286955813,0.00793033143540658,2.0317213257416262,91.27,91.07,95.98,92.2,78.8,89.864,682.3982000000002
36.45992286955813_0.01793033143540658_2.0317213257416262,36.45992286955813,0.01793033143540658,2.0317213257416262,91.27,91.07,95.98,92.2,78.8,89.864,682.3982000000002
42.45992286955813_0.01793033143540658_1.0317213257416262,42.45992286955813,0.01793033143540658,1.0317213257416262,91.53,91.67,96.15,92.58,80.59,90.50399999999999,587.7567999999998
36.45992286955813_0.01793033143540658_1.0317213257416262,36.45992286955813,0.01793033143540658,1.0317213257416262,91.53,91.63,96.15,92.57,80.31,90.438,599.5213
39.45992286955813_0.00793033143540658_1.0317213257416262,39.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.63,96.15,92.56,80.54,90.482,590.6654999999997
42.45992286955813_0.00793033143540658_1.0317213257416262,42.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.7,96.15,92.64,80.59,90.522,586.3710999999997
39.45992286955813_0.01793033143540658_2.0317213257416262,39.45992286955813,0.01793033143540658,2.0317213257416262,91.27,91.07,95.98,92.21,79.24,89.954,663.7799000000005
45.45992286955813_0.01793033143540658_1.0317213257416262,45.45992286955813,0.01793033143540658,1.0317213257416262,91.53,91.63,96.15,92.56,80.73,90.52000000000001,583.3067999999998
39.45992286955813_0.00793033143540658_2.0317213257416262,39.45992286955813,0.00793033143540658,2.0317213257416262,91.27,91.07,95.98,92.15,79.24,89.94200000000001,664.7183000000003
42.45992286955813_0.01793033143540658_2.0317213257416262,42.45992286955813,0.01793033143540658,2.0317213257416262,91.27,91.22,95.98,92.21,79.28,89.992,659.4642000000001
45.45992286955813_0.01793033143540658_2.0317213257416262,45.45992286955813,0.01793033143540658,2.0317213257416262,91.27,91.14,95.98,92.15,79.68,90.044,645.3977999999996
42.45992286955813_0.01793033143540658_1.0317213257416262,42.45992286955813,0.01793033143540658,1.0317213257416262,91.53,91.67,96.15,92.58,80.59,90.50399999999999,587.7567999999998
39.45992286955813_0.00793033143540658_1.0317213257416262,39.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.63,96.15,92.56,80.54,90.482,590.6654999999997
45.45992286955813_0.00793033143540658_1.0317213257416262,45.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.65,96.15,92.64,80.73,90.54,581.7883999999997
42.45992286955813_0.00793033143540658_1.0317213257416262,42.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.7,96.15,92.64,80.59,90.522,586.3710999999997
39.45992286955813_0.01793033143540658_1.0317213257416262,39.45992286955813,0.01793033143540658,1.0317213257416262,91.53,91.63,96.15,92.58,80.54,90.486,590.3682999999999
45.45992286955813_0.00793033143540658_1.0317213257416262,45.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.65,96.15,92.64,80.73,90.54,581.7883999999997
42.45992286955813_0.01793033143540658_1.0317213257416262,42.45992286955813,0.01793033143540658,1.0317213257416262,91.53,91.67,96.15,92.58,80.59,90.50399999999999,587.7567999999998
48.45992286955813_0.00793033143540658_1.0317213257416262,48.45992286955813,0.00793033143540658,1.0317213257416262,91.52,91.69,96.15,92.61,80.73,90.54,581.7339999999999
42.45992286955813_0.01793033143540658_2.0317213257416262,42.45992286955813,0.01793033143540658,2.0317213257416262,91.27,91.22,95.98,92.21,79.28,89.992,659.4642000000001
42.45992286955813_0.00793033143540658_1.0317213257416262,42.45992286955813,0.00793033143540658,1.0317213257416262,91.53,91.7,96.15,92.64,80.59,90.522,586.3710999999997
42.45992286955813_0.00793033143540658_2.0317213257416262,42.45992286955813,0.00793033143540658,2.0317213257416262,91.27,91.26,95.98,92.25,79.28,90.008,658.1417999999999
45.45992286955813_0.01793033143540658_1.0317213257416262,45.45992286955813,0.01793033143540658,1.0317213257416262,91.53,91.63,96.15,92.56,80.73,90.52000000000001,583.3067999999998
48.45992286955813_0.01793033143540658_2.0317213257416262,48.45992286955813,0.01793033143540658,2.0317213257416262,91.27,91.18,95.98,92.19,79.66,90.056,644.8774000000001
45.45992286955813_0.00793033143540658_2.0317213257416262,45.45992286955813,0.00793033143540658,2.0317213257416262,91.27,91.18,95.98,92.25,79.68,90.072,643.1305999999996
48.45992286955813_0.00793033143540658_2.0317213257416262,48.45992286955813,0.00793033143540658,2.0317213257416262,91.27,91.22,95.98,92.22,79.66,90.07000000000001,643.7057000000002
37.390753493374106_0.05100990727423393_1.2040396290969357,37.390753493374106,0.05100990727423393,1.2040396290969357,80.34,72.3,96.15,68.27,66.36,76.684,3307.0706
40.390753493374106_0.05100990727423393_2.2040396290969357,40.390753493374106,0.05100990727423393,2.2040396290969357,91.17,83.39,95.98,87.94,79.28,87.55199999999999,944.7833999999998
37.390753493374106_0.06100990727423393_2.2040396290969357,37.390753493374106,0.06100990727423393,2.2040396290969357,91.17,88.5,95.98,92.0,78.17,89.16400000000002,766.9281999999998
40.390753493374106_0.041009907274233925_2.2040396290969357,40.390753493374106,0.041009907274233925,2.2040396290969357,91.21,91.07,95.98,92.21,79.28,89.95,663.1719000000003
40.390753493374106_0.06100990727423393_1.2040396290969357,40.390753493374106,0.06100990727423393,1.2040396290969357,91.5,91.69,96.15,92.44,80.22,90.4,604.5306
37.390753493374106_0.06100990727423393_1.2040396290969357,37.390753493374106,0.06100990727423393,1.2040396290969357,91.5,90.89,96.15,92.42,79.95,90.18199999999999,629.5234999999998
34.390753493374106_0.05100990727423393_2.2040396290969357,34.390753493374106,0.05100990727423393,2.2040396290969357,91.15,89.84,95.98,92.0,78.3,89.45400000000001,732.5984999999998
37.390753493374106_0.05100990727423393_2.2040396290969357,37.390753493374106,0.05100990727423393,2.2040396290969357,91.23,89.84,95.98,92.0,78.17,89.444,736.8477999999998
40.390753493374106_0.05100990727423393_1.2040396290969357,40.390753493374106,0.05100990727423393,1.2040396290969357,91.5,91.69,96.15,92.44,80.59,90.474,590.0302999999999
34.390753493374106_0.041009907274233925_1.2040396290969357,34.390753493374106,0.041009907274233925,1.2040396290969357,91.46,90.89,96.15,92.42,80.04,90.19200000000001,626.6041999999998
37.390753493374106_0.041009907274233925_2.2040396290969357,37.390753493374106,0.041009907274233925,2.2040396290969357,91.27,91.2,95.98,92.0,78.17,89.724,710.3622
40.390753493374106_0.05100990727423393_1.2040396290969357,40.390753493374106,0.05100990727423393,1.2040396290969357,91.5,91.69,96.15,92.44,80.59,90.474,590.0302999999999
43.390753493374106_0.05100990727423393_1.2040396290969357,43.390753493374106,0.05100990727423393,1.2040396290969357,91.53,91.67,96.15,92.58,80.73,90.53200000000001,582.3415999999997
40.390753493374106_0.05100990727423393_2.2040396290969357,40.390753493374106,0.05100990727423393,2.2040396290969357,91.23,91.2,95.98,92.02,79.28,89.94200000000001,663.5120999999999
40.390753493374106_0.06100990727423393_2.2040396290969357,40.390753493374106,0.06100990727423393,2.2040396290969357,91.23,91.2,95.98,92.02,78.65,89.816,690.0161999999997
43.390753493374106_0.041009907274233925_2.2040396290969357,43.390753493374106,0.041009907274233925,2.2040396290969357,91.27,91.22,95.98,92.21,79.68,90.072,643.0482
40.390753493374106_0.05100990727423393_1.2040396290969357,40.390753493374106,0.05100990727423393,1.2040396290969357,91.5,91.69,96.15,92.44,80.59,90.474,590.0302999999999
43.390753493374106_0.06100990727423393_2.2040396290969357,43.390753493374106,0.06100990727423393,2.2040396290969357,91.23,91.2,95.98,92.02,79.68,90.022,647.0960999999996
37.390753493374106_0.06100990727423393_2.2040396290969357,37.390753493374106,0.06100990727423393,2.2040396290969357,91.23,89.84,95.98,92.0,78.17,89.444,736.8477999999998
37.390753493374106_0.05100990727423393_1.2040396290969357,37.390753493374106,0.05100990727423393,1.2040396290969357,91.5,90.89,96.15,92.42,79.95,90.18199999999999,629.5234999999998
37.390753493374106_0.05100990727423393_2.2040396290969357,37.390753493374106,0.05100990727423393,2.2040396290969357,91.23,89.84,95.98,92.0,78.17,89.444,736.8477999999998
37.390753493374106_0.041009907274233925_2.2040396290969357,37.390753493374106,0.041009907274233925,2.2040396290969357,91.27,91.2,95.98,92.0,78.17,89.724,710.3622
43.390753493374106_0.05100990727423393_1.2040396290969357,43.390753493374106,0.05100990727423393,1.2040396290969357,91.53,91.67,96.15,92.58,80.73,90.53200000000001,582.3415999999997
43.390753493374106_0.041009907274233925_2.2040396290969357,43.390753493374106,0.041009907274233925,2.2040396290969357,91.27,91.22,95.98,92.21,79.68,90.072,643.0482
46.390753493374106_0.041009907274233925_1.2040396290969357,46.390753493374106,0.041009907274233925,1.2040396290969357,91.53,91.63,96.15,92.58,80.73,90.524,583.0095999999999
40.390753493374106_0.041009907274233925_2.2040396290969357,40.390753493374106,0.041009907274233925,2.2040396290969357,91.27,91.07,95.98,92.21,79.28,89.96199999999999,662.1207000000002
46.390753493374106_0.05100990727423393_1.2040396290969357,46.390753493374106,0.05100990727423393,1.2040396290969357,91.53,91.63,96.15,92.58,80.73,90.524,583.0095999999999
43.390753493374106_0.05100990727423393_2.2040396290969357,43.390753493374106,0.05100990727423393,2.2040396290969357,91.27,91.22,95.98,92.21,79.68,90.072,643.0482
40.390753493374106_0.041009907274233925_1.2040396290969357,40.390753493374106,0.041009907274233925,1.2040396290969357,91.53,91.63,96.15,92.58,80.59,90.49600000000001,588.4247999999999
40.390753493374106_0.06100990727423393_2.2040396290969357,40.390753493374106,0.06100990727423393,2.2040396290969357,91.23,91.2,95.98,92.02,78.65,89.816,690.0161999999997
46.390753493374106_0.05100990727423393_2.2040396290969357,46.390753493374106,0.05100990727423393,2.2040396290969357,91.27,91.14,95.98,92.21,79.66,90.05199999999999,645.2726000000002
40.390753493374106_0.05100990727423393_2.2040396290969357,40.390753493374106,0.05100990727423393,2.2040396290969357,91.23,91.2,95.98,92.02,79.28,89.94200000000001,663.5120999999999
40.390753493374106_0.06100990727423393_1.2040396290969357,40.390753493374106,0.06100990727423393,1.2040396290969357,91.5,91.69,96.15,92.44,80.22,90.4,604.5306
47.123886227922945_0.01952384871244689_1.0780953948497876,47.123886227922945,0.01952384871244689,1.0780953948497876,91.53,91.65,96.15,92.64,80.73,90.54,581.7883999999997
47.123886227922945_0.01952384871244689_2.078095394849788,47.123886227922945,0.01952384871244689,2.078095394849788,91.27,91.18,95.98,92.25,79.66,90.06800000000001,643.9438
44.123886227922945_0.01952384871244689_1.0780953948497876,44.123886227922945,0.01952384871244689,1.0780953948497876,91.53,91.67,96.15,92.58,80.73,90.53200000000001,582.3415999999997
47.123886227922945_0.01952384871244689_1.0780953948497876,47.123886227922945,0.01952384871244689,1.0780953948497876,91.53,91.65,96.15,92.64,80.73,90.54,581.7883999999997
47.123886227922945_0.02952384871244689_2.078095394849788,47.123886227922945,0.02952384871244689,2.078095394849788,91.27,91.14,95.98,92.21,79.66,90.05199999999999,645.2726000000002
44.123886227922945_0.00952384871244689_1.0780953948497876,44.123886227922945,0.00952384871244689,1.0780953948497876,91.53,91.7,96.15,92.64,80.73,90.55,580.9558999999997
47.123886227922945_0.00952384871244689_1.0780953948497876,47.123886227922945,0.00952384871244689,1.0780953948497876,91.52,91.65,96.15,92.62,80.73,90.53400000000002,582.2526999999997
44.123886227922945_0.00952384871244689_2.078095394849788,44.123886227922945,0.00952384871244689,2.078095394849788,91.27,91.26,95.98,92.25,79.68,90.088,641.7257999999997
44.123886227922945_0.02952384871244689_2.078095394849788,44.123886227922945,0.02952384871244689,2.078095394849788,91.27,91.22,95.98,92.21,79.68,90.072,643.0482
44.123886227922945_0.01952384871244689_2.078095394849788,44.123886227922945,0.01952384871244689,2.078095394849788,91.27,91.22,95.98,92.21,79.68,90.072,643.0482
47.123886227922945_0.02952384871244689_1.0780953948497876,47.123886227922945,0.02952384871244689,1.0780953948497876,91.53,91.63,96.15,92.58,80.73,90.524,583.0095999999999
22.876015202671454_0.054435880196938194_1.2177435207877527,22.876015202671454,0.054435880196938194,1.2177435207877527,91.2,91.04,96.26,92.19,79.35,90.008,659.1278000000001
25.876015202671454_0.06443588019693819_2.217743520787753,25.876015202671454,0.06443588019693819,2.217743520787753,91.01,90.21,96.26,91.87,77.52,89.374,762.0991000000001
22.876015202671454_0.054435880196938194_2.217743520787753,22.876015202671454,0.054435880196938194,2.217743520787753,90.78,90.21,96.26,91.76,77.03,89.208,790.3585999999998
22.876015202671454_0.06443588019693819_1.2177435207877527,22.876015202671454,0.06443588019693819,1.2177435207877527,91.2,91.02,96.26,92.19,79.35,90.00399999999999,659.4866000000003
25.876015202671454_0.054435880196938194_2.217743520787753,25.876015202671454,0.054435880196938194,2.217743520787753,91.01,90.21,96.26,91.92,77.68,89.41600000000001,754.1205999999997
22.876015202671454_0.06443588019693819_2.217743520787753,22.876015202671454,0.06443588019693819,2.217743520787753,90.78,90.21,96.26,91.76,77.03,89.208,790.3585999999998
25.876015202671454_0.06443588019693819_1.2177435207877527,25.876015202671454,0.06443588019693819,1.2177435207877527,91.37,91.04,96.26,92.31,79.57,90.11,645.2671
25.876015202671454_0.054435880196938194_1.2177435207877527,25.876015202671454,0.054435880196938194,1.2177435207877527,91.37,91.04,96.26,92.36,79.66,90.138,640.8312999999999
25.876015202671454_0.04443588019693819_1.2177435207877527,25.876015202671454,0.04443588019693819,1.2177435207877527,91.36,91.04,96.26,92.36,79.29,90.06200000000001,656.1924999999997
25.876015202671454_0.04443588019693819_2.217743520787753,25.876015202671454,0.04443588019693819,2.217743520787753,91.01,90.21,96.26,91.92,77.08,89.296,781.2646
22.876015202671454_0.054435880196938194_1.2177435207877527,22.876015202671454,0.054435880196938194,1.2177435207877527,91.2,91.04,96.26,92.19,79.35,90.008,659.1278000000001
25.876015202671454_0.054435880196938194_1.2177435207877527,25.876015202671454,0.054435880196938194,1.2177435207877527,91.37,91.04,96.26,92.36,79.66,90.138,640.8312999999999
22.876015202671454_0.04443588019693819_1.2177435207877527,22.876015202671454,0.04443588019693819,1.2177435207877527,91.2,91.04,96.26,92.19,79.35,90.008,659.1278000000001
22.876015202671454_0.054435880196938194_1.2177435207877527,22.876015202671454,0.054435880196938194,1.2177435207877527,91.2,91.04,96.26,92.19,79.35,90.008,659.1278000000001
28.876015202671454_0.054435880196938194_1.2177435207877527,28.876015202671454,0.054435880196938194,1.2177435207877527,91.4,90.8,96.26,92.4,79.32,90.036,658.0100000000001
28.876015202671454_0.06443588019693819_1.2177435207877527,28.876015202671454,0.06443588019693819,1.2177435207877527,91.37,90.8,96.26,92.29,79.32,90.00800000000001,660.2110000000001
28.876015202671454_0.054435880196938194_2.217743520787753,28.876015202671454,0.054435880196938194,2.217743520787753,91.0,89.71,96.26,91.99,77.17,89.226,786.2407000000002
25.876015202671454_0.054435880196938194_1.2177435207877527,25.876015202671454,0.054435880196938194,1.2177435207877527,91.37,91.04,96.26,92.36,79.66,90.138,640.8312999999999
22.876015202671454_0.04443588019693819_2.217743520787753,22.876015202671454,0.04443588019693819,2.217743520787753,90.78,90.21,96.26,91.76,77.03,89.208,790.3585999999998
22.876015202671454_0.054435880196938194_2.217743520787753,22.876015202671454,0.054435880196938194,2.217743520787753,90.78,90.21,96.26,91.76,77.03,89.208,790.3585999999998
25.876015202671454_0.04443588019693819_1.2177435207877527,25.876015202671454,0.04443588019693819,1.2177435207877527,91.36,91.04,96.26,92.36,79.29,90.06200000000001,656.1924999999997
28.876015202671454_0.06443588019693819_2.217743520787753,28.876015202671454,0.06443588019693819,2.217743520787753,91.01,89.71,96.26,91.89,77.17,89.208,787.6727999999999
29.21508626548841_0.021658538497886726_1.086634153991547,29.21508626548841,0.021658538497886726,1.086634153991547,91.38,90.89,96.26,92.42,80.02,90.19399999999999,627.9409000000002
32.21508626548841_0.031658538497886725_2.0866341539915467,32.21508626548841,0.031658538497886725,2.0866341539915467,91.15,89.84,96.26,92.0,78.39,89.52799999999999,726.5277999999998
29.21508626548841_0.021658538497886726_2.0866341539915467,29.21508626548841,0.021658538497886726,2.0866341539915467,91.0,89.84,96.26,92.0,78.31,89.482,732.6692999999998
26.21508626548841_0.021658538497886726_1.086634153991547,26.21508626548841,0.021658538497886726,1.086634153991547,91.46,91.03,96.26,92.42,79.37,90.108,650.4333999999999
32.21508626548841_0.011658538497886726_2.0866341539915467,32.21508626548841,0.011658538497886726,2.0866341539915467,91.25,91.22,96.26,92.0,78.39,89.824,698.6306
29.21508626548841_0.031658538497886725_2.0866341539915467,29.21508626548841,0.031658538497886725,2.0866341539915467,91.15,89.7,96.26,92.0,78.31,89.48400000000001,732.8561999999997
26.21508626548841_0.011658538497886726_1.086634153991547,26.21508626548841,0.011658538497886726,1.086634153991547,91.38,91.03,96.26,92.42,79.37,90.09200000000001,651.8061999999998
26.21508626548841_0.011658538497886726_2.0866341539915467,26.21508626548841,0.011658538497886726,2.0866341539915467,91.0,90.2,96.26,92.0,77.34,89.35999999999999,768.5031999999998
29.21508626548841_0.021658538497886726_1.086634153991547,29.21508626548841,0.021658538497886726,1.086634153991547,91.38,90.89,96.26,92.42,80.02,90.19399999999999,627.9409000000002
32.21508626548841_0.021658538497886726_1.086634153991547,32.21508626548841,0.021658538497886726,1.086634153991547,91.49,91.65,96.26,92.42,80.09,90.38199999999999,609.9946999999999
32.21508626548841_0.011658538497886726_1.086634153991547,32.21508626548841,0.011658538497886726,1.086634153991547,91.51,91.65,96.26,92.42,80.09,90.38600000000001,609.6546999999996
32.21508626548841_0.011658538497886726_1.086634153991547,32.21508626548841,0.011658538497886726,1.086634153991547,91.51,91.65,96.26,92.42,80.09,90.38600000000001,609.6546999999996
29.21508626548841_0.011658538497886726_1.086634153991547,29.21508626548841,0.011658538497886726,1.086634153991547,91.49,90.89,96.26,92.42,80.02,90.216,626.0566000000002
29.21508626548841_0.001658538497886726_2.0866341539915467,29.21508626548841,0.001658538497886726,2.0866341539915467,91.25,90.81,96.26,92.0,78.39,89.74199999999999,705.9983
32.21508626548841_0.021658538497886726_1.086634153991547,32.21508626548841,0.021658538497886726,1.086634153991547,91.49,91.65,96.26,92.42,80.09,90.38199999999999,609.9946999999999
35.21508626548841_0.001658538497886726_1.086634153991547,35.21508626548841,0.001658538497886726,1.086634153991547,91.53,91.63,96.15,92.57,80.4,90.45599999999999,595.9851999999998
35.21508626548841_0.001658538497886726_2.0866341539915467,35.21508626548841,0.001658538497886726,2.0866341539915467,91.27,91.07,95.98,92.2,78.93,89.89,676.9030999999999
32.21508626548841_0.021658538497886726_2.0866341539915467,32.21508626548841,0.021658538497886726,2.0866341539915467,91.18,91.22,96.26,92.0,78.39,89.81,699.8604999999999
35.21508626548841_0.011658538497886726_1.086634153991547,35.21508626548841,0.011658538497886726,1.086634153991547,91.53,91.63,96.15,92.57,80.04,90.384,610.2267999999999
29.21508626548841_0.011658538497886726_2.0866341539915467,29.21508626548841,0.011658538497886726,2.0866341539915467,91.18,89.84,96.26,92.0,78.31,89.518,729.4616999999996
29.21508626548841_0.001658538497886726_1.086634153991547,29.21508626548841,0.001658538497886726,1.086634153991547,91.51,91.42,96.26,92.42,80.09,90.34,613.5485999999997
29.21508626548841_0.021658538497886726_2.0866341539915467,29.21508626548841,0.021658538497886726,2.0866341539915467,91.0,89.84,96.26,92.0,78.31,89.482,732.6692999999998
35.21508626548841_0.001658538497886726_1.086634153991547,35.21508626548841,0.001658538497886726,1.086634153991547,91.53,91.63,96.15,92.57,80.4,90.45599999999999,595.9851999999998
38.21508626548841_0.001658538497886726_2.0866341539915467,38.21508626548841,0.001658538497886726,2.0866341539915467,91.27,91.07,95.98,92.15,79.24,89.94200000000001,664.7183000000003
32.21508626548841_0.011658538497886726_1.086634153991547,32.21508626548841,0.011658538497886726,1.086634153991547,91.51,91.65,96.26,92.42,80.09,90.38600000000001,609.6546999999996
35.21508626548841_0.011658538497886726_2.0866341539915467,35.21508626548841,0.011658538497886726,2.0866341539915467,91.27,91.07,95.98,92.2,78.3,89.764,703.8482000000002
32.21508626548841_0.001658538497886726_2.0866341539915467,32.21508626548841,0.001658538497886726,2.0866341539915467,91.25,90.73,96.26,92.2,78.39,89.76599999999999,704.3150999999998
32.21508626548841_0.001658538497886726_1.086634153991547,32.21508626548841,0.001658538497886726,1.086634153991547,91.51,91.38,96.26,92.57,80.09,90.362,611.9850999999999
35.21508626548841_0.001658538497886726_2.0866341539915467,35.21508626548841,0.001658538497886726,2.0866341539915467,91.27,91.07,95.98,92.2,78.93,89.89,676.9030999999999
35.21508626548841_0.011658538497886726_1.086634153991547,35.21508626548841,0.011658538497886726,1.086634153991547,91.53,91.63,96.15,92.57,80.04,90.384,610.2267999999999
38.21508626548841_0.011658538497886726_1.086634153991547,38.21508626548841,0.011658538497886726,1.086634153991547,91.53,91.63,96.15,92.58,80.54,90.486,590.3682999999999
32.21508626548841_0.011658538497886726_2.0866341539915467,32.21508626548841,0.011658538497886726,2.0866341539915467,91.25,91.22,96.26,92.0,78.39,89.824,698.6306
35.21508626548841_0.001658538497886726_1.086634153991547,35.21508626548841,0.001658538497886726,1.086634153991547,91.53,91.63,96.15,92.57,80.4,90.45599999999999,595.9851999999998
38.21508626548841_0.011658538497886726_1.086634153991547,38.21508626548841,0.011658538497886726,1.086634153991547,91.53,91.63,96.15,92.58,80.54,90.486,590.3682999999999
41.21508626548841_0.021658538497886726_1.086634153991547,41.21508626548841,0.021658538497886726,1.086634153991547,91.53,91.63,96.15,92.58,80.54,90.486,590.3682999999999
35.21508626548841_0.001658538497886726_1.086634153991547,35.21508626548841,0.001658538497886726,1.086634153991547,91.53,91.63,96.15,92.57,80.4,90.45599999999999,595.9851999999998
35.21508626548841_0.011658538497886726_1.086634153991547,35.21508626548841,0.011658538497886726,1.086634153991547,91.53,91.63,96.15,92.57,80.04,90.384,610.2267999999999
35.21508626548841_0.021658538497886726_2.0866341539915467,35.21508626548841,0.021658538497886726,2.0866341539915467,91.27,91.2,95.98,92.0,78.3,89.75,704.7033000000001
35.21508626548841_0.001658538497886726_2.0866341539915467,35.21508626548841,0.001658538497886726,2.0866341539915467,91.27,91.07,95.98,92.2,78.93,89.89,676.9030999999999
38.21508626548841_0.001658538497886726_2.0866341539915467,38.21508626548841,0.001658538497886726,2.0866341539915467,91.27,91.07,95.98,92.15,79.24,89.94200000000001,664.7183000000003
35.21508626548841_0.011658538497886726_2.0866341539915467,35.21508626548841,0.011658538497886726,2.0866341539915467,91.27,91.07,95.98,92.2,78.3,89.764,703.8482000000002
41.21508626548841_0.011658538497886726_2.0866341539915467,41.21508626548841,0.011658538497886726,2.0866341539915467,91.27,91.07,95.98,92.15,79.24,89.94200000000001,664.7183000000003
41.21508626548841_0.021658538497886726_2.0866341539915467,41.21508626548841,0.021658538497886726,2.0866341539915467,91.27,91.07,95.98,92.21,79.24,89.954,663.7799000000005
38.21508626548841_0.011658538497886726_1.086634153991547,38.21508626548841,0.011658538497886726,1.086634153991547,91.53,91.63,96.15,92.58,80.54,90.486,590.3682999999999
39.74599729784737_0.0798196237942877_1.3192784951771508,39.74599729784737,0.0798196237942877,1.3192784951771508,91.5,90.9,96.15,92.44,79.82,90.162,634.2685000000001
39.74599729784737_0.0698196237942877_1.3192784951771508,39.74599729784737,0.0698196237942877,1.3192784951771508,91.5,90.89,96.15,92.44,80.18,90.232,620.0505999999997
42.74599729784737_0.0698196237942877_1.3192784951771508,42.74599729784737,0.0698196237942877,1.3192784951771508,91.5,91.69,96.15,92.44,80.59,90.474,590.0302999999999
36.74599729784737_0.0698196237942877_1.3192784951771508,36.74599729784737,0.0698196237942877,1.3192784951771508,91.5,90.9,96.15,92.42,79.78,90.15,636.1872999999998
42.74599729784737_0.0698196237942877_2.3192784951771506,42.74599729784737,0.0698196237942877,2.3192784951771506,91.23,91.2,95.98,92.02,79.28,89.94200000000001,663.5120999999999
42.74599729784737_0.0798196237942877_1.3192784951771508,42.74599729784737,0.0798196237942877,1.3192784951771508,91.5,90.83,96.15,92.44,80.32,90.248,615.6174000000003
42.74599729784737_0.08981962379428769_2.3192784951771506,42.74599729784737,0.08981962379428769,2.3192784951771506,91.23,89.73,95.98,92.02,77.94,89.38,748.8702000000001
36.74599729784737_0.08981962379428769_2.3192784951771506,36.74599729784737,0.08981962379428769,2.3192784951771506,91.03,89.71,95.98,92.0,77.82,89.308,758.4578000000004
42.74599729784737_0.0798196237942877_2.3192784951771506,42.74599729784737,0.0798196237942877,2.3192784951771506,91.23,89.72,95.98,92.02,78.84,89.55799999999999,710.1776999999998
